"Year","Month","Year_Month","precip_mm","Ca_flux","Mg_flux","K_flux","Na_flux","Al_Ferron_flux","TMAl_flux","OMAl_flux","Al_ICP_flux","NH4_flux","SO4_flux","NO3_flux","Cl_flux","PO4_flux","DOC_flux","TDN_flux","DON_flux","SiO2_flux","Mn_flux","Fe_flux","F_flux","H_flux","pH_volwt","SpecCond_volwt"
1992,"09","1992-09",137.6,31.52,18.64,37.34,81.32,13.76,-888.88,-888.88,-888.88,162.6,1898.8,1348.06,156.82,10.82,-888.88,-888.88,-888.88,68.8,-888.88,-888.88,-888.88,47.1045,4.47,15.209
1992,"10","1992-10",74.8,102.39,40.47,130,156.23,7.48,-888.88,-888.88,-888.88,265.44,2042.3,2229.98,304.07,14.87,-888.88,-888.88,-888.88,53.24,-888.88,-888.88,-888.88,55.7281,4.13,34.848
1992,"11","1992-11",167.2,38.15,21.49,20.46,86.19,16.72,-888.88,-888.88,-888.88,183.18,1981.2,1669.25,166.05,3.74,-888.88,-888.88,-888.88,83.72,-888.88,-888.88,-888.88,62.1033,4.43,15.668
1992,"12","1992-12",61,65.55,15.38,32.89,92.24,6.1,-888.88,-888.88,-888.88,179.79,1147.45,1449.03,148.54,1.39,-888.88,-888.88,-888.88,33.6,-888.88,-888.88,-888.88,33.5129,4.26,28.728
1993,"01","1993-01",106.3,37.65,12.66,16.59,87.15,10.63,-888.88,-888.88,-888.88,124.69,922.3,1532.91,129.47,0,-888.88,-888.88,-888.88,53.15,-888.88,-888.88,-888.88,37.327,4.45,14.799
1993,"02","1993-02",95.2,56.34,13.37,17.35,80.73,9.52,-888.88,-888.88,-888.88,128.58,661.4,1434.52,191.72,1.48,-888.88,-888.88,-888.88,47.6,-888.88,-888.88,-888.88,26.1305,4.56,16.652
1993,"03","1993-03",143.1,88.45,39.34,31.44,282.18,14.31,-888.88,-888.88,-888.88,185.77,1592.05,2639.88,490.63,6.2,-888.88,-888.88,-888.88,74.25,-888.88,-888.88,-888.88,68.3021,4.32,18.53
1993,"04","1993-04",132.6,102.57,52.74,56.55,357.75,13.26,-888.88,-888.88,-888.88,232.59,1823.37,1268.58,584.22,24.06,-888.88,-888.88,-888.88,66.3,-888.88,-888.88,-888.88,47.6285,4.44,15.309
1993,"05","1993-05",68.3,181.71,62.36,322.56,42.74,6.83,-888.88,-888.88,-888.88,530.45,3966.85,2288.52,145.79,225.24,-888.88,-888.88,-888.88,37,-888.88,-888.88,-888.88,63.9054,4.03,45.7
1993,"06","1993-06",94.2,66.7,21.28,103.88,49.68,20.65,-888.88,-888.88,-888.88,226.58,2600.15,1814.6,136.07,14.43,-888.88,-888.88,-888.88,48.3,-888.88,-888.88,-888.88,66.0802,4.15,36.303
1993,"07","1993-07",120.6,128.16,19.65,40.53,48.6,20.88,-888.88,-888.88,-888.88,285.54,3038.25,2045.43,131.13,6.84,-888.88,-888.88,-888.88,64.2,-888.88,-888.88,-888.88,77.0964,4.19,26.168
1993,"08","1993-08",127.1,68.32,17.91,41.73,83.6,24.92,-888.88,-888.88,-888.88,428.88,5065.8,2275.84,132.57,0,-888.88,-888.88,-888.88,85.5,-888.88,-888.88,-888.88,107.9378,4.07,36.013
1993,"09","1993-09",134,63.42,13.4,33.62,56.72,13.4,-888.88,-888.88,-888.88,233.52,3735,1833.7,118.42,0,-888.88,-888.88,-888.88,67,-888.88,-888.88,-888.88,92.9958,4.16,26.781
1993,"10","1993-10",101.3,95.23,20.08,81.05,76.63,12.71,-888.88,-888.88,-888.88,225.41,1869.35,1698.79,134.83,5.06,-888.88,-888.88,-888.88,50.65,-888.88,-888.88,-888.88,46.6863,4.34,20.656
1993,"11","1993-11",151.2,113.69,124.37,76.95,958.46,16.4,-888.88,-888.88,-888.88,221.96,2333.15,2612.47,1768.71,1.28,-888.88,-888.88,-888.88,79.44,-888.88,-888.88,-888.88,56.5171,4.43,19.445
1993,"12","1993-12",103.7,47.8,19.13,20.15,117.72,16.62,-888.88,-888.88,-888.88,205.66,1399.75,2357.08,200.6,2.92,-888.88,-888.88,-888.88,51.85,-888.88,-888.88,-888.88,48.8833,4.33,19.469
1994,"01","1994-01",149.3,37.58,15.76,24.89,60.72,10.93,-888.88,-888.88,-888.88,59.4,533.84,1746.21,198.18,0.83,-888.88,-888.88,-888.88,74.65,-888.88,-888.88,-888.88,35.4105,4.62,10.381
1994,"02","1994-02",50.8,120.63,17.25,14.9,120.97,2.3,-888.88,-888.88,-888.88,42.9,492.98,1167.93,200.37,1.88,-888.88,-888.88,-888.88,30.1,-888.88,-888.88,-888.88,22.4834,4.35,21.271
1994,"03","1994-03",155.6,80.5,17.38,19.2,82.8,8.12,-888.88,-888.88,-888.88,218.26,1666.76,1937.3,153.38,9.08,-888.88,-888.88,-888.88,83.26,-888.88,-888.88,-888.88,47.7404,4.51,12.638
1994,"04","1994-04",117.8,221.35,35.19,68.12,102.7,35.63,-888.88,-888.88,-888.88,685.03,4311.42,3472.59,214.04,52.48,-888.88,-888.88,-888.88,112.73,-888.88,-888.88,-888.88,97.7819,4.08,34.288
1994,"05","1994-05",99.1,215.3,50.08,124.03,41.53,36.73,-888.88,-888.88,-888.88,651.86,3360.6,2971.31,156.76,72.25,-888.88,-888.88,-888.88,93.49,-888.88,-888.88,-888.88,70.6824,4.15,31.239
1994,"06","1994-06",107.4,144.82,44.44,192.66,109.77,35.2,-888.88,-888.88,-888.88,469.76,3578.69,2336.31,251,31.17,-888.88,-888.88,-888.88,62.05,-888.88,-888.88,-888.88,71.1613,4.18,29.432
1994,"07","1994-07",127.9,44.93,13.35,28.77,41.65,11.61,-888.88,-888.88,-888.88,307.47,4063.47,2036.75,98.85,6.13,-888.88,-888.88,-888.88,64.3,-888.88,-888.88,-888.88,92.4027,4.14,29.893
1994,"08","1994-08",101.3,46.53,17.34,37.36,12.68,12.87,-888.88,-888.88,-888.88,165.44,1989.23,935.58,53.48,166.81,-888.88,-888.88,-888.88,57.4,-888.88,-888.88,-888.88,41.2357,4.39,17.34
1994,"09","1994-09",139.2,50.47,16.41,48.27,25.07,21.67,-888.88,-888.88,-888.88,272.97,2226.13,1338.3,142.07,24.57,-888.88,-888.88,-888.88,95.85,-888.88,-888.88,-888.88,49.353,4.45,15.408
1994,"10","1994-10",30,27.05,6.52,21.39,24.26,10.96,-888.88,-888.88,-888.88,139.67,1122.83,1707.08,66.02,1.39,-888.88,-888.88,-888.88,19.83,-888.88,-888.88,-888.88,45.5203,3.82,54.9
1994,"11","1994-11",93.6,51.16,22.72,37.28,87.44,13,-888.88,-888.88,-888.88,122.36,1191.76,1120.12,148.6,12.6,-888.88,-888.88,-888.88,46.8,-888.88,-888.88,-888.88,35.0802,4.43,13.999
1994,"12","1994-12",90.8,47.54,23.26,35.2,85.89,9.53,-888.88,-888.88,-888.88,106.17,1077.95,1127.8,157.07,34.3,-888.88,-888.88,-888.88,53.75,-888.88,-888.88,-888.88,32.4451,4.45,13.655
1995,"01","1995-01",126.4,48.51,35.21,24.98,253.91,15.32,-888.88,-888.88,-888.88,107.53,1422,1829.8,456.19,0.14,-888.88,-888.88,-888.88,75.7,-888.88,-888.88,-888.88,50.797,4.4,15.737
1995,"02","1995-02",91.5,88.74,20.98,28.37,133.26,14.28,-888.88,-888.88,-888.88,186.27,1086.53,2186.38,204.88,2.89,-888.88,-888.88,-888.88,77.13,-888.88,-888.88,-888.88,44.1997,4.32,18.957
1995,"03","1995-03",85.1,99.46,29.44,21.18,139.13,14.21,-888.88,-888.88,-888.88,327.47,2024.19,2739.55,207.74,5.02,-888.88,-888.88,-888.88,83.37,-888.88,-888.88,-888.88,65.5241,4.11,29.912
1995,"04","1995-04",66.1,225.6,30.64,31.28,68.1,19.38,-888.88,-888.88,-888.88,436.95,2542.45,2539.33,137.94,7.4,-888.88,-888.88,-888.88,85.38,-888.88,-888.88,-888.88,60.4887,4.04,38.68
1995,"05","1995-05",96.9,135.12,33.79,167.73,41.27,16.58,-888.88,-888.88,-888.88,410.49,1607.56,1174.3,120.75,117.1,-888.88,-888.88,-888.88,57.85,-888.88,-888.88,-888.88,35.6226,4.43,15.605
1995,"06","1995-06",45.9,33.86,10.52,65.22,17.42,12.69,-888.88,-888.88,-888.88,176.7,817.24,663.27,89.76,34.48,843.16,339.31,62.9,26.58,-888.88,-888.88,-888.88,20.3246,4.35,16.367
1995,"07","1995-07",171.6,89.08,22.34,53.25,37.4,24.06,-888.88,-888.88,-888.88,623.8,4921.77,3240.94,211.11,8.95,2807.86,1580.54,409.14,85.8,-888.88,-888.88,-888.88,114.6088,4.18,27.358
1995,"08","1995-08",151.1,64.95,23.07,34.87,43.38,21.23,-888.88,-888.88,-888.88,211.45,1962.4,1157.64,114.04,15.77,2020.95,722.64,275.29,158.94,-888.88,-888.88,-888.88,56.4416,4.43,12.439
1995,"09","1995-09",93.6,74.14,18.74,34.28,106.22,7.46,-888.88,-888.88,-888.88,337.32,2967.38,1968.88,205.5,4.9,1193.04,715.68,48.92,46.8,-888.88,-888.88,-888.88,79.9403,4.07,30.505
1995,"10","1995-10",267.5,97.97,50.28,42.16,269.82,0,-888.88,-888.88,-888.88,218.69,1975.2,1406.82,676.61,2.43,1285.22,617.21,99.85,133.75,-888.88,-888.88,-888.88,67.5625,4.6,8.182
1995,"11","1995-11",178.9,89.15,83.26,59.84,583.82,2.04,-888.88,-888.88,-888.88,185.18,1793.25,2010.88,1106.82,0.62,976.31,737.49,149.82,91.79,-888.88,-888.88,-888.88,63.3951,4.45,13.598
1995,"12","1995-12",109.4,96.84,22.17,41.67,72.66,11.28,-888.88,-888.88,-888.88,208.69,1088.78,2089.17,139.22,2.82,402.96,711.71,86.97,110.75,-888.88,-888.88,-888.88,41.7852,4.42,13.978
1996,"01","1996-01",223.3,72.31,113.68,60.34,828.2,1.79,-888.88,-888.88,-888.88,148.47,2121.95,2058.48,1413.08,0,631.44,627.64,59.16,111.65,-888.88,-888.88,-888.88,67.5047,4.52,12.083
1996,"02","1996-02",120.8,128.48,58.16,144.22,428.65,22.93,-888.88,-888.88,-888.88,236.13,1863.01,2410.2,727.73,1.63,671.99,714.355,9.71,103.05,-888.88,-888.88,-888.88,62.3397,4.29,21.443
1996,"03","1996-03",58.7,147.98,40.61,35.33,233.58,18.7,-888.88,-888.88,-888.88,98.46,886.72,1660.38,383.5,3.74,325.53,310.99,21.3,121.4,-888.88,-888.88,-888.88,28.6293,4.31,23.708
1996,"04","1996-04",263.6,254.63,67.22,97.39,283.34,71.26,-888.88,-888.88,-888.88,384.55,3560.89,3434.13,601.18,26.42,2157.74,1317.66,235.09,192.23,-888.88,-888.88,-888.88,94.9475,4.44,15.898
1996,"05","1996-05",121.7,95.36,26.47,55.03,48.25,17.05,-888.88,-888.88,-888.88,225.99,1428.37,1550.42,120.22,9.68,846.35,583.63,65.89,68.44,-888.88,-888.88,-888.88,38.2023,4.5,14.709
1996,"06","1996-06",174.3,83.24,29.45,73.77,83.49,24.14,-888.88,-888.88,-888.88,595.56,3836.5,2629.34,191.5,17.99,2838.78,1037.71,40.21,118.62,-888.88,-888.88,-888.88,63.1329,4.44,23.344
1996,"07","1996-07",242.2,104.82,30.73,231.24,44.85,25.76,-888.88,-888.88,-888.88,777.59,4769.6,2577.37,154.45,161.27,3335.87,1388.53,191.27,132.75,-888.88,-888.88,-888.88,77.3718,4.5,18.97
1996,"08","1996-08",21.4,18.09,5.46,36.08,9.43,11.76,-888.88,-888.88,-888.88,96.73,778.5,505.94,38.34,52.67,824.68,183.25,26.58,18.08,-888.88,-888.88,-888.88,15.2412,4.15,44.348
1996,"09","1996-09",80.4,40.67,33.99,27.31,230.03,5.37,-888.88,-888.88,-888.88,113.1,1625.51,1297.4,405.32,3.2,917.71,411.46,46.55,53.93,-888.88,-888.88,-888.88,43.8116,4.26,24.115
1996,"10","1996-10",162.5,84.26,29.17,132.9,70.06,27.78,-888.88,-888.88,-888.88,183.81,1447.64,1287.68,154.93,200.53,2178.57,1400.52,303.68,89.56,-888.88,-888.88,-888.88,46.0051,4.55,11.663
1996,"11","1996-11",135.7,93.08,112.05,56.05,822.94,2.96,-888.88,-888.88,-888.88,209.25,2132.02,1462.24,1479.53,1.2,760.45,521.7,41.75,74.69,-888.88,-888.88,-888.88,51.9275,4.42,17.946
1996,"12","1996-12",219.8,79.25,25.8,25.93,156.25,13.21,-888.88,-888.88,-888.88,225.49,2128.41,2845.65,329.22,0,1006.52,1069.17,262.26,144.44,-888.88,-888.88,-888.88,88.6271,4.39,14.263
1997,"01","1997-01",136.7,66.67,13.67,15.84,91.38,4.34,-888.88,-888.88,-888.88,132.03,1255.75,1955.88,177.76,0,447.11,694.85,157.77,87.42,-888.88,-888.88,-888.88,51.8455,4.42,13.871
1997,"02","1997-02",91.4,82,17.04,18.87,118.22,3.05,-888.88,-888.88,-888.88,155.87,1255.17,1550.64,200.01,0.61,343.315,498.695,110.325,66.9,-888.88,-888.88,-888.88,46.5395,4.29,17.735
1997,"03","1997-03",159.6,133.3,23.59,23.59,124.79,5.83,-888.88,-888.88,-888.88,329.43,2462.81,3013.12,234.88,0,857.34,1228.73,295.41,97.01,-888.88,-888.88,-888.88,81.2356,4.29,19.753
1997,"04","1997-04",70.4,114.42,41.34,25.85,32.95,12.84,-888.88,-888.88,-888.88,255.14,1131.98,1020.87,62.81,14.85,503,578.11,129.865,45.42,-888.88,-888.88,-888.88,26.079,4.43,16.788
1997,"05","1997-05",113.9,288.88,56.34,95.22,126.49,27.06,-888.88,-888.88,-888.88,576.48,3757.68,3199.56,252.21,6.59,1297.7,1259.59,354.09,86.84,-888.88,-888.88,-888.88,86.8818,4.12,33.397
1997,"06","1997-06",79.6,166.96,41.54,162.88,65.92,22.54,-888.88,-888.88,-888.88,505.38,3126.86,2500.5,160.76,63.42,2144.6,1006.84,109.78,51.9,-888.88,-888.88,-888.88,66.2614,4.08,40.527
1997,"07","1997-07",173.3,109.45,22.92,112.85,68.21,1.08,-888.88,-888.88,-888.88,440.29,3096.9,1958.36,162.82,0.54,2117.91,868.33,76.61,101.26,-888.88,-888.88,-888.88,64.6241,4.43,18.14
1997,"08","1997-08",121.3,76.59,22.32,108.71,59.58,29.82,-888.88,-888.88,-888.88,371.64,2804.93,2074.47,148.34,4.77,1554.84,751.17,56.59,61.67,-888.88,-888.88,-888.88,61.1031,4.3,25.514
1997,"09","1997-09",74,74.53,20.09,107.11,48.02,17.1,-888.88,-888.88,-888.88,222.14,1633.5,1083.3,115.42,30.11,1033.25,335.09,74.06,37,-888.88,-888.88,-888.88,34.7083,4.33,22.575
1997,"10","1997-10",46.3,90.96,19.97,102.98,63.05,17.71,-888.88,-888.88,-888.88,247.05,1302.49,1704.1,148.26,6.85,681.72,314.22,0,23.15,-888.88,-888.88,-888.88,30.8485,4.18,35.535
1997,"11","1997-11",178.2,83.65,32.72,56.15,151.9,29.95,-888.88,-888.88,-888.88,214.8,1418.5,1920.42,339.69,6.52,751.8,399.36,6.48,89.1,-888.88,-888.88,-888.88,45.4047,4.59,12.286
1997,"12","1997-12",83.3,35.04,11.69,13.42,69.69,27.66,-888.88,-888.88,-888.88,130.67,940.8,1459.11,133.1,1.81,239.32,322.64,5.04,41.65,-888.88,-888.88,-888.88,30.8035,4.43,17.858
1998,"01","1998-01",177.7,50.92,21.17,23.41,111.42,67.21,-888.88,-888.88,-888.88,110.45,1244.7,1753.46,219.57,0.48,549.68,271.06,3.66,91.25,-888.88,-888.88,-888.88,38.4862,4.66,11.373
1998,"02","1998-02",73.4,43.15,7.34,9.21,29.14,3.9,-888.88,-888.88,-888.88,23.89,500.65,631.4,42.17,1.95,200.36,151.62,3.52,46.45,-888.88,-888.88,-888.88,16.1131,4.66,9.938
1998,"03","1998-03",121.5,69.63,18.48,21.5,85.3,2.11,-888.88,-888.88,-888.88,109.11,921.41,1804.73,164.34,0,330.81,446.55,12.66,60.75,-888.88,-888.88,-888.88,40.1747,4.48,13.87
1998,"04","1998-04",67,145.66,21.11,47.36,75.99,11.61,-888.88,-888.88,-888.88,262.11,1370.95,1421.84,136.61,7.71,572.02,604.17,102.2,38.87,-888.88,-888.88,-888.88,29.7459,4.35,23.198
1998,"05","1998-05",94.6,133.76,43.56,127.82,110.44,15.18,-888.88,-888.88,-888.88,382.8,1890.68,1358.72,241.78,21.78,1481.26,729.52,105.82,81.4,-888.88,-888.88,-888.88,34.2714,4.44,17.767
1998,"06","1998-06",325.2,158.93,39.86,59.02,85.81,8.12,-888.88,-888.88,-888.88,427.39,3513.16,2577.24,185.18,18.68,2431.25,1010.57,252.68,162.9,-888.88,-888.88,-888.88,87.6941,4.57,11.588
1998,"07","1998-07",107.9,76.05,15.92,24.57,15.58,10.13,-888.88,-888.88,-888.88,137.17,1544.06,884.7,47.44,6.55,1427.7,368.56,86.595,54.76,-888.88,-888.88,-888.88,40.2237,4.43,14.556
1998,"08","1998-08",102.7,134.87,34.92,322.13,48.63,29.49,-888.88,-888.88,-888.88,623.33,3039.29,2140.5,121.69,86.23,4093.08,1180.97,151.21,51.35,-888.88,-888.88,-888.88,66.0065,4.19,29.763
1998,"09","1998-09",87.7,160.67,27.36,82.25,31.5,15.23,-888.88,-888.88,-888.88,475.87,3291.47,1810.57,70.95,19.87,1630.83,963.4,159.59,36.53,-888.88,-888.88,-888.88,69.6728,4.1,32.251
1998,"10","1998-10",123.4,60.82,18.5,33.66,56.87,5.26,-888.88,-888.88,-888.88,219.06,2130.14,2047.26,134.12,2.63,946.69,569.07,9.34,64.47,-888.88,-888.88,-888.88,64.3333,4.28,20.841
1998,"11","1998-11",132.1,92.09,28.07,57.61,111.62,9.03,-888.88,-888.88,-888.88,363.87,2091.44,2707.27,245.02,5.63,793.75,769.67,0,53,-888.88,-888.88,-888.88,65.4269,4.31,21.247
1998,"12","1998-12",62.2,125.27,35.09,110.68,60.56,13.42,-888.88,-888.88,-888.88,348.79,1664.2,2478.43,152.86,25.72,516.69,726.7,0,39.59,-888.88,-888.88,-888.88,50.5941,4.09,34.448
1999,"01","1999-01",193.1,139.77,25.03,29.79,91.65,0,-888.88,-888.88,-888.88,75.77,1161.33,2486.33,195.45,1.45,406.6,528.42,0,104.56,-888.88,-888.88,-888.88,58.2265,4.52,11.557
1999,"02","1999-02",58.5,90.65,19.01,31.66,94.78,5.64,-888.88,-888.88,-888.88,154.83,1142.52,1246.3,160.8,3.53,233.265,139.195,0,47.94,-888.88,-888.88,-888.88,31.3229,4.27,23.705
1999,"03","1999-03",149,180.34,87.53,48.41,548.38,0,-888.88,-888.88,-888.88,128.99,1568.67,1258.79,987.91,3.53,592.78,388.24,35.83,100.17,-888.88,-888.88,-888.88,33.3026,4.65,12.512
1999,"04","1999-04",23.4,244.01,35.48,50.13,39.67,18.08,-888.88,-888.88,-888.88,364.04,1500.81,1571.97,68.72,36.26,497.785,810.395,50.645,45.6,-888.88,-888.88,-888.88,26.7842,3.94,57.404
1999,"05","1999-05",143.1,102.55,18.69,72.76,94.21,2,-888.88,-888.88,-888.88,122.59,1228.9,928.9,177.9,14.31,1311.07,275.63,6.76,71.55,-888.88,-888.88,-888.88,29.5271,4.69,8.862
1999,"06","1999-06",78.7,148.24,36.34,165.2,74.97,32.9,-888.88,-888.88,-888.88,278.67,1869.64,1481.87,148.94,30.38,1381.925,659.985,62.19,57.45,-888.88,-888.88,-888.88,38.8426,4.31,22.482
1999,"07","1999-07",120.8,114.44,26.78,90.46,47.2,9.29,-888.88,-888.88,-888.88,391.03,2094.06,1425.04,90.79,50.97,1415.25,1214.365,495.15,84.1,-888.88,-888.88,-888.88,48.8029,4.39,17.836
1999,"08","1999-08",113.7,88.73,24.19,46.75,60.21,17.26,-888.88,-888.88,-888.88,517.95,3796.39,2311.02,148.53,12.61,1709.92,1189.94,258.29,111.02,-888.88,-888.88,-888.88,88.6122,4.11,32.284
1999,"09","1999-09",357.3,189.72,47.31,124.98,167.88,2.52,-888.88,-888.88,-888.88,283.83,2474.7,1600.89,236.22,56.46,1621.05,633.21,78.45,217.92,-888.88,-888.88,-888.88,59.8355,4.78,7.643
1999,"10","1999-10",82.7,51.36,43.11,151.38,119.02,1.8,-888.88,-888.88,-888.88,75.34,978.88,940.54,203,7.69,457.95,288.61,58.95,57.26,-888.88,-888.88,-888.88,26.072,4.5,14.168
1999,"11","1999-11",116.1,230.38,98.36,117.6,436.12,21.07,-888.88,-888.88,-888.88,508.12,2514.09,2567.92,763.1,7.28,853.68,1098.19,125.53,100.6,-888.88,-888.88,-888.88,59.2083,4.29,21.963
1999,"12","1999-12",59.3,84.65,20.96,11.57,123.49,3.4,-888.88,-888.88,-888.88,154.7,1158.09,1406.76,239.01,2.53,199.215,160.885,2.975,39.6,-888.88,-888.88,-888.88,39.725,4.17,24.712
2000,"01","2000-01",115.1,143.54,28.14,15.95,165.62,4.44,-888.88,-888.88,-888.88,295.97,1753.3,2309.19,314.96,2.78,434.3,561.02,19.12,102.59,-888.88,-888.88,-888.88,60.6212,4.28,19.489
2000,"02","2000-02",113.5,129.27,27.09,11.35,85.96,7.98,-888.88,-888.88,-888.88,290.86,1524.27,1866.92,200.91,5.96,411.54,631.05,13.04,91.24,-888.88,-888.88,-888.88,56.5035,4.3,18.406
2000,"03","2000-03",114.4,141.92,28.24,23.6,94,17.52,-888.88,-888.88,-888.88,295.2,1917.44,1653.6,297.6,9.36,574,717.12,98.88,152.32,-888.88,-888.88,-888.88,53.8367,4.33,17.797
2000,"04","2000-04",239.1,290.34,75.62,109.68,334.14,46.55,-888.88,-888.88,-888.88,525.16,3123.73,2430.3,603.43,64.82,1594.83,1757.82,711.96,417.68,-888.88,-888.88,-888.88,76.7316,4.49,13.449
2000,"05","2000-05",157.2,194.03,53.91,299.66,70.52,59.29,-888.88,-888.88,-888.88,1039.54,4974.89,2717.91,190.39,50.76,3027.16,1828.9,337.47,139.67,-888.88,-888.88,-888.88,113.3526,4.14,27.526
2000,"06","2000-06",91.9,106.88,36.45,70.26,127.82,14.36,-888.88,-888.88,-888.88,372.74,2380.31,1647.99,233.11,9.19,1638.93,847.54,175.25,95.64,-888.88,-888.88,-888.88,56.2797,4.21,24.684
2000,"07","2000-07",102.6,40.32,16.58,42.52,56.72,21.96,-888.88,-888.88,-888.88,103.3,909.8,927.28,117.88,5.72,1212.76,250.92,40.58,77.04,-888.88,-888.88,-888.88,28.7993,4.55,11.76
2000,"08","2000-08",114.8,64.82,14.31,89.97,40.06,28.01,-888.88,-888.88,-888.88,382.45,2532.73,1763.41,95.28,5.05,3011.505,868.72,185.72,57.4,-888.88,-888.88,-888.88,54.3804,4.32,21.295
2000,"09","2000-09",102.3,33,13.49,26.47,42.71,22.3,-888.88,-888.88,-888.88,186.77,1831.06,1200.86,65.5,3.7,1177.63,445.53,64.63,52.53,-888.88,-888.88,-888.88,42.0612,4.39,17.671
2000,"10","2000-10",78.5,39.78,19.51,82.34,13.22,12.4,-888.88,-888.88,-888.88,106.76,1009.59,754.64,70.1,3.61,935.94,453.33,222.38,50.59,-888.88,-888.88,-888.88,25.3465,4.49,14.829
2000,"11","2000-11",110.8,68.37,15.32,19.56,43.24,7.3,-888.88,-888.88,-888.88,159.46,1251.94,1876.44,175.18,1.61,780.23,1026,342.055,157.13,-888.88,-888.88,-888.88,42.586,4.42,17.1
2000,"12","2000-12",159,38.46,17.73,44.55,122.01,8.94,-888.88,-888.88,-888.88,88.59,976.44,1354.74,268.29,1.47,1450.68,1484.205,502.65,116.13,-888.88,-888.88,-888.88,30.5981,4.72,9.138
2001,"01","2001-01",56.9,8.74,5.69,9.91,40.68,5.74,-888.88,-888.88,-888.88,107.06,732.28,1473.68,113.56,0,266.84,288.49,0,28.45,-888.88,-888.88,-888.88,29.4224,4.29,22.858
2001,"02","2001-02",115.9,78.39,12.6,22.52,73.08,4.94,-888.88,-888.88,-888.88,222.26,1367.8,2307.43,152.3,5.89,555.73,591.83,18.86,57.95,-888.88,-888.88,-888.88,43.1705,4.43,16.861
2001,"03","2001-03",118.4,90.41,18.805,18.1,119.655,5.655,-888.88,-888.88,-888.88,107.865,883.45,1954.7,198.23,3.035,478.185,476.74,14.41,89.115,-888.88,-888.88,-888.88,35.7888,4.52,13.98
2001,"04","2001-04",48,191.15,28.75,22.7,65.15,13.75,-888.88,-888.88,-888.88,225.45,1645.3,1338.75,95.85,5.2,626.45,482.05,58.6,61,-888.88,-888.88,-888.88,30.5242,4.2,32.4
2001,"05","2001-05",66,70.29,21.37,60.18,36.95,7.74,-888.88,-888.88,-888.88,237.83,1300.41,1043.55,78.13,10.64,939.14,407.51,33.65,42.98,-888.88,-888.88,-888.88,29.3939,4.35,20.903
2001,"06","2001-06",118.9,53.44,21.02,69.52,40.4,11.3,-888.88,-888.88,-888.88,168.89,1316.54,1036.24,87.29,11.29,1260.09,473.34,80.3,87.51,-888.88,-888.88,-888.88,28.6325,4.62,13.861
2001,"07","2001-07",83,67.28,14.49,21.93,10.87,4.01,-888.88,-888.88,-888.88,153.73,1292.28,860.26,42.95,9.57,1254.495,435.34,120.81,41.5,-888.88,-888.88,-888.88,29.0009,4.46,16.141
2001,"08","2001-08",41.7,62.39,22.51,139.29,37.99,22.26,-888.88,-888.88,-888.88,99.35,1134.89,573.34,59.43,3.37,804.33,350.465,44.31,28.95,-888.88,-888.88,-888.88,20.8083,4.3,25.345
2001,"09","2001-09",158.3,43.54,29.1,38.28,165.63,4.04,-888.88,-888.88,-888.88,210.86,1567.66,1152.85,295.18,2.7,1271.63,461.02,103.2,79.15,-888.88,-888.88,-888.88,40.8199,4.59,11.944
2001,"10","2001-10",72.3,107.35,26.63,94.37,106.52,16.61,-888.88,-888.88,-888.88,346.56,1726.66,1603.68,174.36,69.33,1177.31,728.77,171.44,36.15,-888.88,-888.88,-888.88,38.361,4.28,27.057
2001,"11","2001-11",81.8,129.48,34.9,31.97,198.63,7.13,-888.88,-888.88,-888.88,283.24,1776.9,2336.6,355.23,2.68,569.73,1104.33,364.01,40.9,-888.88,-888.88,-888.88,48.4969,4.23,29.313
2001,"12","2001-12",81.4,36.52,9.75,13.79,48.59,2.8,-888.88,-888.88,-888.88,148.76,1037.9,1499.94,100.56,0,290.49,685.96,238.62,40.7,-888.88,-888.88,-888.88,35.2565,4.36,19.544
2002,"01","2002-01",99.7,116.54,15.06,19.14,87.49,2.76,-888.88,-888.88,-888.88,248.36,1028.52,2183.78,167.84,0,370.18,986.1,308.34,51.92,-888.88,-888.88,-888.88,36.9551,4.43,17.794
2002,"02","2002-02",88.3,59.62,17.29,17.29,131.31,0,-888.88,-888.88,-888.88,163.35,1156.3,1337.84,210.82,1.6,385.52,601.98,188.84,47.81,-888.88,-888.88,-888.88,32.3846,4.44,17.545
2002,"03","2002-03",147.7,172.25,49.07,36.47,326.11,0,-888.88,-888.88,-888.88,339.28,2016.34,2276.42,530.02,5.09,689.8,917.8,157.05,93,-888.88,-888.88,-888.88,47.3084,4.49,16.49
2002,"04","2002-04",164.2,243.1,49.8,81.7,135.39,13.84,-888.88,-888.88,-888.88,478.14,2915.52,2927.65,236.28,40.08,1384.1,1364.08,346.02,90.35,-888.88,-888.88,-888.88,64.8158,4.4,19.874
2002,"05","2002-05",134.2,144.63,39.15,196.95,56.97,3.6,-888.88,-888.88,-888.88,492.81,1843.06,1505.22,90.4,69.99,1987.58,1234.74,423.18,67.1,-888.88,-888.88,-888.88,34.0375,4.6,13.389
2002,"06","2002-06",134.1,123.59,21.96,68.25,35.32,2.74,-888.88,-888.88,-888.88,680.08,3605.29,2349.92,104,25.36,1912.1,1504.05,473.01,73.9,-888.88,-888.88,-888.88,68.3097,4.29,25.143
